action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1738474,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCN(C(=O)OC(C)(C)C)CC3)c(=O)oc12,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL206854,,CHEMBL206854,,0,http://www.openphacts.org/units/Nanomolar,509979,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.0
,,1738484,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCOCC3)c(=O)oc12,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL379100,,CHEMBL379100,,0,http://www.openphacts.org/units/Nanomolar,509978,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,10.0
,,1738503,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1cc2ccccc2oc1=O,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '13.13', 'le': '0.28', 'lle': '3.28', 'sei': '7.21'}",,CHEMBL211214,,CHEMBL211214,6.20,0,http://www.openphacts.org/units/Nanomolar,509977,=,1,1,=,,IC50,nM,,630.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.63
,,1738509,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2oc1=O.O=C(O)C(F)(F)F,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '14.42', 'le': '0.31', 'lle': '2.95', 'sei': '8.28'}",,CHEMBL381919,,CHEMBL1165089,6.17,0,http://www.openphacts.org/units/Nanomolar,509976,=,1,1,=,,IC50,nM,,670.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.67
,,1738525,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2oc1=O,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '11.80', 'le': '0.25', 'lle': '0.99', 'sei': '9.30'}",,CHEMBL206442,,CHEMBL206442,6.12,0,http://www.openphacts.org/units/Nanomolar,509975,=,1,1,=,,IC50,nM,,760.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.76
,,1738528,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3oc2=O)CC1,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '11.36', 'le': '0.24', 'lle': '1.14', 'sei': '6.52'}",,CHEMBL207083,,CHEMBL207083,6.00,0,http://www.openphacts.org/units/Nanomolar,509974,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.0
,,1738534,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCOCC1)c1cc2ccccc2oc1=O,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL212873,,CHEMBL212873,,0,http://www.openphacts.org/units/Nanomolar,509973,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,10.0
,,1738538,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(C(=O)CCCCC2SCCS2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '9.10', 'le': '0.18', 'lle': '-2.35', 'sei': '10.29'}",,CHEMBL211097,,CHEMBL211097,5.42,0,http://www.openphacts.org/units/Nanomolar,509972,=,1,1,=,,IC50,nM,,3800.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,3.8
,,1738541,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(C(=O)c2ccccc2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '13.88', 'le': '0.25', 'lle': '0.38', 'sei': '13.49'}",,CHEMBL212627,,CHEMBL212627,7.10,0,http://www.openphacts.org/units/Nanomolar,509971,=,1,1,=,,IC50,nM,,79.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.079
,,1738547,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CC[C@@H](O)c2ccccc2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '13.54', 'le': '0.24', 'lle': '0.34', 'sei': '13.15'}",,CHEMBL208903,,CHEMBL208903,7.34,0,http://www.openphacts.org/units/Nanomolar,509970,=,1,1,=,,IC50,nM,,46.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.046
,,1738554,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CC[C@H](O)c2ccccc2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '13.22', 'le': '0.24', 'lle': '0.16', 'sei': '12.83'}",,CHEMBL378052,,CHEMBL378052,7.16,0,http://www.openphacts.org/units/Nanomolar,509969,=,1,1,=,,IC50,nM,,69.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.069
,,1738576,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCCCN1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '14.55', 'le': '0.26', 'lle': '1.16', 'sei': '11.64'}",,CHEMBL379820,,CHEMBL379820,7.17,0,http://www.openphacts.org/units/Nanomolar,509968,=,1,1,=,,IC50,nM,,68.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.068
,,1738580,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '11.24', 'le': '0.20', 'lle': '-0.35', 'sei': '9.59'}",,CHEMBL379067,,CHEMBL379067,7.00,0,http://www.openphacts.org/units/Nanomolar,509967,=,1,1,=,,IC50,nM,,100.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.1
,,1738585,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)CN1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '14.27', 'le': '0.26', 'lle': '1.61', 'sei': '11.39'}",,CHEMBL211256,,CHEMBL211256,7.05,0,http://www.openphacts.org/units/Nanomolar,509966,=,1,1,=,,IC50,nM,,90.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.09
,,1738603,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CCO)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '15.41', 'le': '0.28', 'lle': '2.09', 'sei': '12.47'}",,CHEMBL377581,,CHEMBL377581,6.96,0,http://www.openphacts.org/units/Nanomolar,509965,=,1,1,=,,IC50,nM,,110.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.11
,,1738630,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCNCC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '16.01', 'le': '0.29', 'lle': '1.35', 'sei': '14.70'}",,CHEMBL211995,,CHEMBL211995,6.52,0,http://www.openphacts.org/units/Nanomolar,509964,=,1,1,=,,IC50,nM,,300.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.3
,,1738638,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '11.86', 'le': '0.21', 'lle': '-1.18', 'sei': '16.59'}",,CHEMBL379334,,CHEMBL379334,5.90,0,http://www.openphacts.org/units/Nanomolar,509963,=,1,1,=,,IC50,nM,,1250.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.25
,Not Determined,1738644,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL444358,,CHEMBL444358,,0,,509962,,1,0,,,IC50,,,,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,,,,
,,1738725,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '15.63', 'le': '0.33', 'lle': '3.13', 'sei': '12.73'}",,CHEMBL213904,,CHEMBL213904,7.10,0,http://www.openphacts.org/units/Nanomolar,509961,=,1,1,=,,IC50,nM,,79.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.079
,,1738730,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,"{'bei': '14.62', 'le': '0.32', 'lle': '1.74', 'sei': '13.52'}",,CHEMBL378032,,CHEMBL378032,6.00,0,http://www.openphacts.org/units/Nanomolar,509960,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.0
,,1738733,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL380521,,CHEMBL380521,,0,http://www.openphacts.org/units/Nanomolar,509959,>,1,1,>,,IC50,nM,,5000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,5.0
,,1738736,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cccc3ccccc23)CC1,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL381618,,CHEMBL381618,,0,http://www.openphacts.org/units/Nanomolar,509958,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.0
,,1738740,[],CHEMBL871431,Inhibition of BACE1 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Br)ccc1N1CCOCC1)c1cccc2ccccc12,,,CHEMBL1138092,J Med Chem,2006,,,CHEMBL212681,,CHEMBL212681,,0,http://www.openphacts.org/units/Nanomolar,509957,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,20.0
,,1753808,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cccc(O)c1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL209496,,CHEMBL209496,,0,http://qudt.org/vocab/unit#Percent,527334,=,1,1,=,,Inhibition,%,,75.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,75.0
,,1753809,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1ccc(O)cc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL209745,,CHEMBL209745,,0,http://qudt.org/vocab/unit#Percent,527335,=,1,1,=,,Inhibition,%,,59.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,59.0
,,1753810,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL377385,,CHEMBL377385,,0,http://qudt.org/vocab/unit#Percent,527336,=,1,1,=,,Inhibition,%,,84.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,84.0
,,1753811,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)cc(O)c1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL375314,,CHEMBL375314,,0,http://qudt.org/vocab/unit#Percent,527337,=,1,1,=,,Inhibition,%,,60.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,60.0
,,1753812,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1ccoc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL387369,,CHEMBL387369,,0,http://qudt.org/vocab/unit#Percent,527338,=,1,1,=,,Inhibition,%,,38.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,38.0
,,1753815,[],CHEMBL863610,Inhibition of human recombinant BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,"{'bei': '11.35', 'le': '0.21', 'lle': '9.48', 'sei': '2.77'}",,CHEMBL381826,,CHEMBL381826,8.32,0,http://www.openphacts.org/units/Nanomolar,527350,=,1,1,=,,IC50,nM,,4.8,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,4.8
,,1753816,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)nc(O)n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL213551,,CHEMBL213551,,0,http://qudt.org/vocab/unit#Percent,527342,=,1,1,=,,Inhibition,%,,54.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,54.0
,,1753817,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nc(O)nc(O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL212925,,CHEMBL212925,,0,http://qudt.org/vocab/unit#Percent,527343,=,1,1,=,,Inhibition,%,,82.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,82.0
,,1753818,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nc(O)nc(O)c1I)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL384423,,CHEMBL384423,,0,http://qudt.org/vocab/unit#Percent,527344,=,1,1,=,,Inhibition,%,,72.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,72.0
,,1753819,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL183494,,CHEMBL183494,,1,http://qudt.org/vocab/unit#Percent,527345,=,1,1,=,,Inhibition,%,,87.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,87.0
,,1753820,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL213597,,CHEMBL213597,,0,http://qudt.org/vocab/unit#Percent,527346,=,1,1,=,,Inhibition,%,,93.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,93.0
,,1753821,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL373789,,CHEMBL373789,,0,http://qudt.org/vocab/unit#Percent,527347,=,1,1,=,,Inhibition,%,,92.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,92.0
,,1753822,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL380381,,CHEMBL380381,,0,http://qudt.org/vocab/unit#Percent,527348,=,1,1,=,,Inhibition,%,,98.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,98.0
,,1753823,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL255838,,CHEMBL255838,,0,http://qudt.org/vocab/unit#Percent,527349,=,1,1,=,,Inhibition,%,,97.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,97.0
,,1753824,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL381826,,CHEMBL381826,,0,http://qudt.org/vocab/unit#Percent,527350,=,1,1,=,,Inhibition,%,,98.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,98.0
,,1753825,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL411711,,CHEMBL411711,,0,http://qudt.org/vocab/unit#Percent,527351,=,1,1,=,,Inhibition,%,,98.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,98.0
,,1753826,[],CHEMBL863608,Inhibition of human recombinant BACE1 at 0.2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cccc(O)c1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL378204,,CHEMBL378204,,0,http://qudt.org/vocab/unit#Percent,527333,=,1,1,=,,Inhibition,%,,49.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,49.0
,,1753827,[],CHEMBL863609,Inhibition of BACE1 expressed in HEK293 cells at 100 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cccc(O)c1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL378204,,CHEMBL378204,,0,http://qudt.org/vocab/unit#Percent,527333,=,1,1,=,,Inhibition,%,,57.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,57.0
,,1753828,[],CHEMBL863609,Inhibition of BACE1 expressed in HEK293 cells at 100 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cccc(O)c1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL209496,,CHEMBL209496,,0,http://qudt.org/vocab/unit#Percent,527334,=,1,1,=,,Inhibition,%,,0.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,0.0
,,1753829,[],CHEMBL863609,Inhibition of BACE1 expressed in HEK293 cells at 100 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1ccc(O)cc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL209745,,CHEMBL209745,,0,http://qudt.org/vocab/unit#Percent,527335,=,1,1,=,,Inhibition,%,,20.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,20.0
,,1753830,[],CHEMBL863609,Inhibition of BACE1 expressed in HEK293 cells at 100 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL1145305,Bioorg Med Chem Lett,2006,,,CHEMBL377385,,CHEMBL377385,,0,http://qudt.org/vocab/unit#Percent,527336,=,1,1,=,,Inhibition,%,,58.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,58.0
